bytes,response_time,request_type_dummy,endpoint_dummy,is_error,os_Mac OS X,os_Windows,os_iOS,d_Mac,d_OnePlus ONEPLUS A6000,d_Other,d_iPhone,b_Chrome Mobile,b_Edge,b_Edge Mobile,b_Firefox,b_Firefox Mobile,b_Mobile Safari,b_Opera,b_Opera Mobile,b_Safari
4509,402.7451425020287,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4472,386.04779996700876,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5380,931.3519285108737,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4300,630.4523857143695,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5550,962.1384505085217,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4795,458.31159513630615,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4120,620.1774109716036,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4403,443.2916169025719,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4972,232.50756478789606,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3710,314.3854989898123,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5207,435.6948194417354,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5075,337.6909907031717,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5062,461.8118980231995,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5570,411.23750667664643,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4993,552.4410944183064,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4923,621.198606351669,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5414,913.386439625544,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4782,129.44277830243445,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4562,303.55661622655845,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5184,1030.114404872435,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5593,948.7475772978376,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4953,415.8706710929667,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4774,844.8842644627395,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4335,963.5832721951313,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4133,356.6816195735878,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6108,430.64582338095653,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4731,689.7717285572073,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4601,319.9804180902696,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4989,317.2116104823865,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5014,728.3636032487747,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4689,577.3800025823091,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5491,773.0156283923291,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5021,664.0747183992113,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5315,964.9126008242149,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5289,712.4124809536243,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4990,781.6502049149748,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4317,946.233783590992,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5715,544.2263018930023,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5608,753.5303114360818,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4840,681.3025477709854,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5056,649.4864082221127,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5350,517.3758153830794,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5006,536.1570367731612,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5114,587.6405530123494,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5244,1009.0647532513807,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5499,615.2249746478391,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4977,751.8293891495545,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4771,547.6314191363994,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5330,450.3870201651572,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4522,378.9648927055788,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4105,483.29174067794946,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5566,804.9833292039402,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4671,662.4405074465336,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5801,919.3094865678157,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4244,629.5164520222511,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4901,935.7107289659582,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5303,408.8929497994116,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4512,497.1714822725341,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4907,543.2974218206498,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4511,407.18143922503424,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5475,1014.2242963583706,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6458,797.4776780485146,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6323,1202.071431766463,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4753,409.3524685724782,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5301,402.1287738859474,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5050,795.4759662228919,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5276,706.9992363079793,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5016,626.6878820034613,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5632,431.6296584746225,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6253,473.3655025314272,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4923,439.2815256491946,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4830,403.4231288929925,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5048,544.9630502443945,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5910,720.4768701562735,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5098,474.5717377298352,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5056,479.4953320577823,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4805,551.6511237739016,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4839,530.2475179547638,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4944,710.4723585267748,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5624,725.0934419733082,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4553,321.3709357629761,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5571,517.4339493654742,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5729,1109.5580098265505,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5800,431.77277176629366,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4941,412.0727576374429,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4417,569.4991060143516,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4347,509.3385095942642,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4342,421.9783713792779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4393,775.3266491294467,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5429,551.7632512725671,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5014,361.00218482867234,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5537,577.7206008362679,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5339,1006.396299189071,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5272,987.4190282394468,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5324,1102.093111009171,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5750,649.9289866705217,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4725,469.27506024634954,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5149,443.84102457865185,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4578,680.3616886720787,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4801,1136.3193874639637,3,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5744,584.7824887179421,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5364,686.2116040563503,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5772,577.2310813042234,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4995,665.5532276700881,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5289,891.7203253751946,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5119,548.6435313726977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4543,605.9766855527772,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5386,799.305667948346,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5025,436.16439433730005,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3896,86.80491219998007,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5643,1067.315136823316,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4285,667.1168029031651,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5292,556.0968870989237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4575,317.5208323612653,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4856,790.3495348771639,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4957,1027.4754123382104,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5020,376.62622842338675,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4922,925.3578409276039,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5993,502.55791278225075,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4369,852.447106752148,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4599,401.81235833960767,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5318,595.2075963807007,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5374,720.4757602206101,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4841,713.8765095003108,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5050,932.4238476160779,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4214,459.5266504186374,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5040,751.1920478791969,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4790,938.4494507880067,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5845,859.2585983161985,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5103,579.7857809366717,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5515,506.58730980062995,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4940,680.0965781419461,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4237,811.6441994323329,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5681,746.7569859028062,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6211,486.7155346336277,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4566,605.8488758361075,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4354,568.8703482252645,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4323,807.9939181651247,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5210,774.4171622031433,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5698,413.269379549635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4876,482.08209981144574,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4747,732.5095697868247,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4922,387.34659582217284,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6259,1099.8312445556865,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5005,836.0962344574762,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4660,591.9782477614748,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5258,413.115701830243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4940,514.4116533710953,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5021,1160.7289271394013,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4716,296.2380388224452,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5311,574.6873671142296,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5191,598.6674480107804,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5808,388.43177338649036,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4891,597.7626215572541,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5252,405.4065497520244,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4468,843.9310380501512,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4304,590.6568295209701,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4275,597.0357227363544,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5623,840.9594325803844,3,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5241,744.132973334679,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6104,751.5502124818175,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4780,655.0553314031794,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5556,1064.0684178622837,2,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5457,503.19532108876655,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5275,628.4784408663775,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4538,324.2967192189814,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5010,954.7112197733086,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5726,634.9537072230564,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5308,324.6204223160648,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4886,481.581832559482,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4780,594.6140671649349,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5259,780.3900954786648,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4252,1265.6173332351577,3,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4923,716.9364543754433,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4854,622.3905467070102,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5334,559.3153723529025,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5016,573.8560899356773,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5100,694.4271043543781,3,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4954,263.2119030581337,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6301,1106.5649611374552,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4676,439.54268712210325,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4288,486.7460903443509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4975,665.54503496371,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4261,295.67516504473156,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5588,770.6009555731549,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5287,472.04824415270497,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5480,632.780522688914,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5150,497.71267662624945,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4601,407.47009943053877,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5131,500.57398917468015,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4720,502.44194436487646,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5068,412.7672281235074,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4652,454.03052483622326,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4753,348.9568443614546,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5091,646.1508176698885,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4581,418.6998141693245,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5207,586.2038549232692,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5375,371.3587168023662,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5151,657.1004597482771,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3900,494.8482904157023,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5106,602.8846765863251,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4586,486.13908927589813,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5516,759.0011484522768,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5308,777.3159386086596,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4983,556.0711526350261,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5472,1023.0956612307172,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4220,575.2204246931971,3,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4555,366.13545552253163,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5061,616.8934974663017,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4530,346.97061010893367,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4921,386.5281539809698,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4678,821.2369061617912,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5714,1103.2608195445753,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5507,444.53502325243824,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4308,347.3059366962426,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4749,311.05144481105697,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5360,432.5522417725959,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5493,529.1382101260513,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5003,633.5828759248955,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5864,478.5655056595299,3,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5431,268.1714246818094,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6290,714.7852271373482,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4506,310.20540483424406,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4339,590.9707297106423,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6181,608.5191573947499,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5154,486.93954384024147,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4756,583.9508277105276,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4112,501.80775600319,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3951,558.6908106716668,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5361,794.9183025471564,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4683,679.5583121252297,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4925,708.2661382972103,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4787,1024.9602158285243,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4799,850.1609148378379,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5030,388.9117009600856,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5194,875.2239981499483,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5053,848.8779455013702,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5375,512.1310048133766,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4525,348.52442048156803,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5161,528.3862219077236,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4137,231.31427475979632,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4443,427.22204906311777,2,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4488,802.3288310106084,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5116,608.3920263387811,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4584,605.7214281122599,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5457,342.6721158331274,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5287,449.90338835423216,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5611,543.4607575453143,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4173,306.1544662152927,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4621,468.2504093629475,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5411,640.943450000523,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5202,715.4422562988923,2,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4670,397.00579464755265,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4915,688.2724675491104,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5054,550.1851212426068,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5773,967.4565163663895,2,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4403,675.5862068264111,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5935,742.3287812310529,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4800,278.33754672062884,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5500,801.1084710572163,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5688,514.0760389747202,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4897,636.6748062138117,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5086,422.4005572346603,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4192,590.3849470559004,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5150,915.5586887040948,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4733,504.6110810734326,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5938,702.0349905857266,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5196,705.8982352438488,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4792,568.6229892411462,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4967,770.6053665080468,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4963,688.9920164302126,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5480,1117.731782299127,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4893,218.32649526147367,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5309,837.4737994019438,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4698,626.9175121378582,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4472,386.6186021830092,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4919,723.1319411183906,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4933,631.135990908672,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4335,905.7993372297107,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5080,400.85314614584615,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4865,304.9268449695401,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4797,569.5221122558571,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
